entry_ID,AccessSiteCount,InvestigateSiteCount,SignInCount,user_email,entered_password,department,created_at
586,1,0,0,caldwellchelsea@example.com,NULL,Finances,2024-10-15 00:00:00.0000000
587,0,0,1,leahmyers@example.com,PO7VK0HO*m,Customer Relations,2024-03-28 00:00:00.0000000
588,0,0,1,william87@example.net,qK*jIBQOL^,Sales and Marketing,2024-03-02 00:00:00.0000000
589,0,0,1,alyssa76@example.org,tK8bbBVw,Sales and Marketing,2024-01-23 00:00:00.0000000
590,1,0,0,andrewdougherty@example.org,NULL,Customer Relations,2024-09-27 00:00:00.0000000
591,1,0,0,steven74@example.com,NULL,Customer Relations,2024-12-29 00:00:00.0000000
592,1,0,0,kristina33@example.org,NULL,Finances,2024-02-15 00:00:00.0000000
593,1,0,0,mark49@example.com,NULL,Finances,2024-05-22 00:00:00.0000000
594,0,0,1,renee47@example.org,tb3Qzkbfq,Finances,2024-05-06 00:00:00.0000000
595,1,0,0,judy87@example.net,NULL,Sales and Marketing,2024-09-28 00:00:00.0000000
596,1,0,0,wilkinskarina@example.net,NULL,Sales and Marketing,2024-10-31 00:00:00.0000000
597,0,0,1,kelseyfletcher@example.org,Q!LG9Nl#-P,Finances,2024-02-02 00:00:00.0000000
598,1,0,0,tperry@example.org,NULL,Customer Relations,2024-03-21 00:00:00.0000000
599,0,1,0,sarahmullins@example.com,NULL,Sales and Marketing,2024-04-14 00:00:00.0000000
600,1,0,0,yrobles@example.org,NULL,Finances,2024-05-08 00:00:00.0000000
601,0,0,1,daniel03@example.net,2iZkzQc+K9,Sales and Marketing,2024-05-27 00:00:00.0000000
602,1,0,0,erica69@example.com,NULL,Customer Relations,2024-09-02 00:00:00.0000000
603,0,0,1,taylorcalhoun@example.com,4_P3d+LQ#b,Customer Relations,2024-06-01 00:00:00.0000000
604,0,0,1,wmitchell@example.com,%diabg-y&K,Finances,2024-12-23 00:00:00.0000000
605,0,0,1,elizabeth23@example.com,^gcNmwtsh,Customer Relations,2024-07-11 00:00:00.0000000
606,0,1,0,emaynard@example.net,NULL,Finances,2025-01-03 00:00:00.0000000
607,1,0,0,farmstrong@example.net,NULL,Sales and Marketing,2024-03-07 00:00:00.0000000
608,0,0,1,richardjohnson@example.com,5Z!ms6vpRo,Customer Relations,2024-02-26 00:00:00.0000000
609,0,1,0,rlamb@example.org,NULL,Customer Relations,2024-08-07 00:00:00.0000000
610,0,1,0,kayla74@example.org,NULL,Sales and Marketing,2024-02-17 00:00:00.0000000
611,1,0,0,ufisher@example.com,NULL,Customer Relations,2024-01-27 00:00:00.0000000
612,1,0,0,bruce07@example.net,NULL,Finances,2024-12-08 00:00:00.0000000
613,0,0,1,elizabethbenton@example.com,mtJot9IzIx,Customer Relations,2024-08-31 00:00:00.0000000
614,0,0,1,drobinson@example.net,XGSe*u*w^V,Customer Relations,2024-02-27 00:00:00.0000000
615,1,0,0,imitchell@example.org,NULL,Sales and Marketing,2024-02-22 00:00:00.0000000
616,0,0,1,ashley47@example.org,*B%SoJ5xdj,Customer Relations,2024-10-30 00:00:00.0000000
617,0,1,0,qowen@example.net,NULL,Sales and Marketing,2024-10-30 00:00:00.0000000
618,0,0,1,janderson@example.org,SD_vtORT&L,Finances,2024-03-17 00:00:00.0000000
619,1,0,0,denise62@example.com,NULL,Customer Relations,2024-08-23 00:00:00.0000000
620,1,0,0,sanchezjonathan@example.org,NULL,Customer Relations,2024-05-11 00:00:00.0000000
621,1,0,0,jessicachan@example.net,NULL,Sales and Marketing,2024-05-07 00:00:00.0000000
622,0,1,0,nicole57@example.org,NULL,Finances,2024-03-08 00:00:00.0000000
623,0,0,1,vlindsey@example.org,bsNa@6-NxF,Sales and Marketing,2024-08-13 00:00:00.0000000
624,0,0,1,vanthony@example.com,@CCo2Ai8-@,Finances,2024-12-20 00:00:00.0000000
625,0,1,0,patricia18@example.net,NULL,Sales and Marketing,2024-09-14 00:00:00.0000000
626,0,1,0,tracyzuniga@example.net,NULL,Customer Relations,2024-12-18 00:00:00.0000000
627,1,0,0,kim79@example.com,NULL,Sales and Marketing,2024-04-17 00:00:00.0000000
628,0,0,1,davidespinoza@example.org,5T6P1JKk$w,Finances,2024-11-06 00:00:00.0000000
629,0,0,1,chavezmichael@example.net,06wvp#l&I^,Finances,2024-08-13 00:00:00.0000000
630,1,0,0,xmartinez@example.org,NULL,Finances,2024-07-24 00:00:00.0000000
631,1,0,0,francisco41@example.org,NULL,Finances,2024-08-22 00:00:00.0000000
632,0,1,0,harringtonlisa@example.com,NULL,Finances,2024-06-25 00:00:00.0000000
633,0,1,0,christopherhernandez@example.org,NULL,Customer Relations,2024-08-24 00:00:00.0000000
634,1,0,0,louis70@example.org,NULL,Finances,2024-01-20 00:00:00.0000000
635,1,0,0,mistypoole@example.net,NULL,Finances,2024-11-05 00:00:00.0000000
636,0,1,0,pamcox@example.org,NULL,Customer Relations,2024-04-17 00:00:00.0000000
637,0,0,1,tcampbell@example.org,CrbFQumri-,Customer Relations,2024-12-02 00:00:00.0000000
638,1,0,0,johnsonchristopher@example.com,NULL,Customer Relations,2024-10-15 00:00:00.0000000
639,0,1,0,danielledavidson@example.com,NULL,Sales and Marketing,2024-10-15 00:00:00.0000000
640,0,0,1,eugenecarey@example.net,fGx*XaG2$b,Sales and Marketing,2024-06-16 00:00:00.0000000
641,1,0,0,vernoncarrillo@example.net,NULL,Customer Relations,2024-03-30 00:00:00.0000000
642,0,0,1,sallyblack@example.org,d2a6qb0gq,Finances,2024-11-28 00:00:00.0000000
643,1,0,0,brian83@example.org,NULL,Finances,2024-07-17 00:00:00.0000000
644,0,0,1,ricardoevans@example.com,gw@Ht%sVF,Finances,2024-04-20 00:00:00.0000000
645,1,0,0,pattersonjohn@example.net,NULL,Customer Relations,2024-12-08 00:00:00.0000000
646,0,0,1,cookcatherine@example.com,beRQIPEVmU,Sales and Marketing,2024-05-01 00:00:00.0000000
647,1,0,0,danielle40@example.com,NULL,Finances,2024-06-13 00:00:00.0000000
648,0,0,1,nicoleparker@example.com,je+4leGA&,Sales and Marketing,2024-04-10 00:00:00.0000000
649,1,0,0,mark82@example.net,NULL,Finances,2024-09-22 00:00:00.0000000
650,1,0,0,hbridges@example.net,NULL,Customer Relations,2024-11-07 00:00:00.0000000
651,0,0,1,charris@example.net,u6Z7zKXewb,Customer Relations,2024-09-27 00:00:00.0000000
652,0,0,1,lindsey28@example.net,CJUYBTH-w,Finances,2024-06-03 00:00:00.0000000
653,1,0,0,brianamathis@example.org,NULL,Sales and Marketing,2025-01-07 00:00:00.0000000
654,1,0,0,rodneypotter@example.net,NULL,Sales and Marketing,2024-07-28 00:00:00.0000000
655,0,1,0,amy12@example.net,NULL,Customer Relations,2024-04-20 00:00:00.0000000
656,0,1,0,tiffany63@example.net,NULL,Customer Relations,2024-03-23 00:00:00.0000000
657,1,0,0,jenkinsrobin@example.com,NULL,Sales and Marketing,2024-10-12 00:00:00.0000000
658,0,0,1,mcdanielwanda@example.com,vEat1R&vdp,Customer Relations,2024-06-23 00:00:00.0000000
659,0,0,1,kevin23@example.org,uC%dzaJ5!*,Finances,2024-10-04 00:00:00.0000000
660,0,1,0,christopher45@example.org,NULL,Finances,2024-07-29 00:00:00.0000000
661,0,0,1,charles30@example.net,c_HGG_JahD,Sales and Marketing,2024-04-04 00:00:00.0000000
662,1,0,0,jesse45@example.com,NULL,Customer Relations,2024-03-24 00:00:00.0000000
663,0,1,0,xgriffin@example.net,NULL,Finances,2024-03-25 00:00:00.0000000
664,0,1,0,hancocksusan@example.net,NULL,Customer Relations,2024-06-12 00:00:00.0000000
665,0,1,0,piercepreston@example.org,NULL,Customer Relations,2024-03-30 00:00:00.0000000
666,0,0,1,thomas41@example.net,GccmilzDIv,Customer Relations,2024-03-20 00:00:00.0000000
667,0,0,1,torressheena@example.net,j-1L4sdoyh,Finances,2024-07-31 00:00:00.0000000
668,0,1,0,michaelbarron@example.net,NULL,Finances,2024-08-24 00:00:00.0000000
669,1,0,0,michael26@example.net,NULL,Customer Relations,2024-05-25 00:00:00.0000000
670,0,1,0,echerry@example.com,NULL,Sales and Marketing,2024-07-27 00:00:00.0000000
671,0,1,0,evelyn43@example.org,NULL,Sales and Marketing,2024-03-07 00:00:00.0000000
672,0,1,0,danielshepard@example.com,NULL,Customer Relations,2024-01-10 00:00:00.0000000
673,1,0,0,michelle90@example.org,NULL,Sales and Marketing,2024-10-26 00:00:00.0000000
674,0,0,1,kimberlyquinn@example.net,C%#G%^hiI,Customer Relations,2024-04-23 00:00:00.0000000
675,0,1,0,millerjoan@example.net,NULL,Finances,2024-01-26 00:00:00.0000000
676,1,0,0,william68@example.org,NULL,Customer Relations,2024-09-10 00:00:00.0000000
677,0,0,1,johnjefferson@example.net,%@LbERTW@,Customer Relations,2024-10-22 00:00:00.0000000
678,1,0,0,tracy28@example.org,NULL,Customer Relations,2024-03-23 00:00:00.0000000
679,0,1,0,adamsalazar@example.org,NULL,Customer Relations,2024-04-10 00:00:00.0000000
680,0,0,1,morgan69@example.org,%7S+Nbump,Customer Relations,2024-10-30 00:00:00.0000000
681,1,0,0,epitts@example.com,NULL,Sales and Marketing,2024-05-01 00:00:00.0000000
682,0,0,1,davidjohnson@example.net,Z-bAgDAvU,Sales and Marketing,2024-03-22 00:00:00.0000000
683,1,0,0,danny76@example.org,NULL,Sales and Marketing,2024-09-02 00:00:00.0000000
684,1,0,0,slowe@example.com,NULL,Finances,2024-04-02 00:00:00.0000000
685,0,0,1,munozmarcus@example.net,aCyT^IJH_#,Customer Relations,2024-03-21 00:00:00.0000000
686,0,1,0,timothytaylor@example.net,NULL,Customer Relations,2024-10-12 00:00:00.0000000
687,1,0,0,dhunt@example.com,NULL,Customer Relations,2024-11-12 00:00:00.0000000
688,0,0,1,gbrowning@example.org,qST*C3LwhM,Customer Relations,2024-09-16 00:00:00.0000000
689,0,0,1,lynnwheeler@example.org,hAn0aaqTYd,Finances,2024-12-23 00:00:00.0000000
690,1,0,0,diazjonathan@example.net,NULL,Finances,2024-02-29 00:00:00.0000000
691,1,0,0,nmadden@example.net,NULL,Finances,2024-10-05 00:00:00.0000000
692,1,0,0,jessicaskinner@example.com,NULL,Finances,2024-11-24 00:00:00.0000000
693,0,1,0,harveykimberly@example.net,NULL,Customer Relations,2024-11-01 00:00:00.0000000
694,0,0,1,nicholas55@example.net,&JGFMAm5!E,Sales and Marketing,2024-07-01 00:00:00.0000000
695,1,0,0,corey03@example.com,NULL,Finances,2024-02-12 00:00:00.0000000
696,0,1,0,courtneymartin@example.com,NULL,Finances,2024-08-15 00:00:00.0000000
697,1,0,0,mgentry@example.org,NULL,Sales and Marketing,2024-10-03 00:00:00.0000000
698,0,0,1,karastafford@example.org,#WbfJDNi@n,Customer Relations,2024-01-27 00:00:00.0000000
699,1,0,0,harrismelanie@example.org,NULL,Sales and Marketing,2024-02-12 00:00:00.0000000
700,1,0,0,kylejenkins@example.net,NULL,Customer Relations,2024-08-14 00:00:00.0000000
701,0,0,1,jessicajohnson@example.com,MMTxxag+3o,Finances,2024-03-08 00:00:00.0000000
702,0,0,1,kristen08@example.com,&n#AeyRu8,Sales and Marketing,2024-08-04 00:00:00.0000000
703,0,0,1,melissasmith@example.com,YT0DTtG7Y!,Finances,2025-01-04 00:00:00.0000000
704,0,1,0,douglasmyers@example.org,NULL,Sales and Marketing,2024-01-10 00:00:00.0000000
705,0,1,0,rkelly@example.net,NULL,Finances,2024-04-21 00:00:00.0000000
706,0,0,1,nathan54@example.com,WZdbns4Mxt,Finances,2024-02-21 00:00:00.0000000
707,0,1,0,stoutjared@example.net,NULL,Finances,2024-07-26 00:00:00.0000000
708,0,1,0,goodmanashley@example.com,NULL,Sales and Marketing,2024-09-02 00:00:00.0000000
709,0,0,1,dconway@example.com,QT7rH2^bZ,Finances,2024-06-20 00:00:00.0000000
710,0,1,0,amandacarey@example.com,NULL,Finances,2024-10-27 00:00:00.0000000
711,0,0,1,johngarcia@example.net,gpApyAxK!I,Sales and Marketing,2024-12-24 00:00:00.0000000
712,1,0,0,wmurray@example.org,NULL,Customer Relations,2024-10-05 00:00:00.0000000
713,0,1,0,awilliams@example.org,NULL,Finances,2024-03-31 00:00:00.0000000
714,1,0,0,richarddouglas@example.org,NULL,Sales and Marketing,2024-12-13 00:00:00.0000000
715,0,1,0,obrienjennifer@example.org,NULL,Customer Relations,2025-01-03 00:00:00.0000000
716,0,0,1,steve80@example.net,3wIpDa6c3,Finances,2024-06-14 00:00:00.0000000
717,0,0,1,stefanie26@example.net,v71QZCqA-#,Customer Relations,2024-09-03 00:00:00.0000000
718,0,0,1,amyrhodes@example.com,V#KgzobK,Customer Relations,2024-12-12 00:00:00.0000000
719,1,0,0,csanchez@example.org,NULL,Customer Relations,2024-06-28 00:00:00.0000000
720,1,0,0,plarson@example.net,NULL,Sales and Marketing,2024-09-03 00:00:00.0000000
721,1,0,0,jeanne87@example.net,NULL,Finances,2024-11-30 00:00:00.0000000
722,0,0,1,andrewhenry@example.org,y&9MXDyw1,Customer Relations,2024-03-05 00:00:00.0000000
723,1,0,0,shawngraves@example.org,NULL,Sales and Marketing,2024-02-26 00:00:00.0000000
724,0,0,1,brownemily@example.org,6a39b0#NT,Sales and Marketing,2024-06-14 00:00:00.0000000
725,0,1,0,brian92@example.org,NULL,Finances,2024-11-07 00:00:00.0000000
726,1,0,0,efitzpatrick@example.net,NULL,Customer Relations,2024-05-01 00:00:00.0000000
727,1,0,0,mcintoshgregory@example.net,NULL,Sales and Marketing,2024-10-08 00:00:00.0000000
728,0,0,1,joy61@example.net,cAQsQ$KIS,Sales and Marketing,2025-01-03 00:00:00.0000000
729,1,0,0,xowens@example.org,NULL,Sales and Marketing,2024-02-03 00:00:00.0000000
730,1,0,0,michaelwilliams@example.com,NULL,Sales and Marketing,2024-07-15 00:00:00.0000000
731,0,0,1,keith39@example.org,w1gcetUl!$,Customer Relations,2024-07-01 00:00:00.0000000
732,1,0,0,crystal68@example.org,NULL,Finances,2024-04-30 00:00:00.0000000
733,0,0,1,jacquelinemills@example.org,YEwVm%kZNP,Finances,2024-12-21 00:00:00.0000000
734,0,1,0,ywood@example.net,NULL,Sales and Marketing,2024-03-11 00:00:00.0000000
735,0,1,0,patrick09@example.org,NULL,Finances,2024-05-06 00:00:00.0000000
736,0,1,0,hodgesjanet@example.com,NULL,Sales and Marketing,2024-12-08 00:00:00.0000000
737,0,1,0,carl12@example.org,NULL,Finances,2024-05-25 00:00:00.0000000
738,0,0,1,justinwilliams@example.net,zyHpr+_&Dn,Customer Relations,2024-02-22 00:00:00.0000000
739,0,1,0,xwest@example.org,NULL,Finances,2024-01-15 00:00:00.0000000
740,1,0,0,dmoran@example.com,NULL,Customer Relations,2024-12-24 00:00:00.0000000
741,0,1,0,blairfrank@example.org,NULL,Customer Relations,2024-03-11 00:00:00.0000000
742,1,0,0,devin25@example.org,NULL,Customer Relations,2025-01-01 00:00:00.0000000
743,1,0,0,sjordan@example.com,NULL,Sales and Marketing,2024-09-02 00:00:00.0000000
744,1,0,0,lortega@example.com,NULL,Sales and Marketing,2024-09-20 00:00:00.0000000
745,0,1,0,bakerkevin@example.org,NULL,Finances,2024-04-08 00:00:00.0000000
746,0,1,0,melissa13@example.org,NULL,Sales and Marketing,2024-03-15 00:00:00.0000000
747,0,1,0,jenniferfields@example.com,NULL,Finances,2024-12-22 00:00:00.0000000
748,0,0,1,kylegray@example.com,T%dB6*5tZx,Customer Relations,2024-09-30 00:00:00.0000000
749,0,0,1,vrandall@example.net,_+T%h%u0$,Customer Relations,2024-10-04 00:00:00.0000000
750,0,1,0,uturner@example.org,NULL,Finances,2024-09-07 00:00:00.0000000
751,1,0,0,peter77@example.com,NULL,Customer Relations,2024-04-18 00:00:00.0000000
752,0,1,0,robertjohnson@example.com,NULL,Customer Relations,2024-07-21 00:00:00.0000000
753,1,0,0,yarellano@example.com,NULL,Sales and Marketing,2024-12-30 00:00:00.0000000
754,0,0,1,nsanchez@example.org,oLGR-!ujYw,Finances,2024-04-24 00:00:00.0000000
755,1,0,0,hollyjones@example.org,NULL,Finances,2024-08-28 00:00:00.0000000
756,0,1,0,blake11@example.org,NULL,Finances,2024-05-08 00:00:00.0000000
757,1,0,0,edwincross@example.net,NULL,Finances,2025-01-04 00:00:00.0000000
758,0,0,1,julia26@example.com,ssQgJ2S^d1,Sales and Marketing,2024-05-29 00:00:00.0000000
759,0,1,0,amandasmith@example.com,NULL,Sales and Marketing,2024-08-24 00:00:00.0000000
760,1,0,0,josephhobbs@example.org,NULL,Customer Relations,2024-08-07 00:00:00.0000000
761,1,0,0,vtapia@example.org,NULL,Sales and Marketing,2024-10-02 00:00:00.0000000
762,1,0,0,chelsea44@example.org,NULL,Customer Relations,2024-07-16 00:00:00.0000000
763,1,0,0,kelliward@example.com,NULL,Finances,2024-11-03 00:00:00.0000000
764,0,0,1,trowe@example.com,s*ZNJI7aLx,Finances,2025-01-01 00:00:00.0000000
765,1,0,0,frankzachary@example.com,NULL,Customer Relations,2024-05-29 00:00:00.0000000
766,1,0,0,vbecker@example.net,NULL,Finances,2024-03-25 00:00:00.0000000
767,1,0,0,debra87@example.net,NULL,Customer Relations,2024-07-18 00:00:00.0000000
768,0,1,0,paulmurphy@example.net,NULL,Sales and Marketing,2024-08-28 00:00:00.0000000
769,0,0,1,garciamatthew@example.org,97R@BUUD$w,Finances,2024-10-28 00:00:00.0000000
770,1,0,0,mduran@example.net,NULL,Sales and Marketing,2024-10-18 00:00:00.0000000
771,1,0,0,melissa86@example.com,NULL,Finances,2024-09-01 00:00:00.0000000
772,1,0,0,michael51@example.com,NULL,Sales and Marketing,2024-06-21 00:00:00.0000000
773,1,0,0,lisapowell@example.org,NULL,Sales and Marketing,2024-11-27 00:00:00.0000000
774,1,0,0,sandovalkyle@example.org,NULL,Sales and Marketing,2024-01-19 00:00:00.0000000
775,0,0,1,greenjulia@example.net,7@s*1iuj$4,Customer Relations,2024-02-24 00:00:00.0000000
776,0,1,0,pking@example.org,NULL,Finances,2024-02-14 00:00:00.0000000
777,0,1,0,charleshuynh@example.com,NULL,Finances,2024-09-06 00:00:00.0000000
778,0,0,1,jamescampbell@example.com,OEilQFah$A,Sales and Marketing,2024-03-20 00:00:00.0000000
779,1,0,0,jgreen@example.org,NULL,Sales and Marketing,2024-05-31 00:00:00.0000000
780,1,0,0,ljenkins@example.net,NULL,Finances,2024-07-26 00:00:00.0000000
781,0,1,0,christopher23@example.com,NULL,Sales and Marketing,2024-08-05 00:00:00.0000000
782,0,0,1,richardmorgan@example.net,jd&rQW0lJp,Customer Relations,2024-01-10 00:00:00.0000000
783,1,0,0,kimberlysanchez@example.org,NULL,Finances,2024-06-01 00:00:00.0000000
784,1,0,0,justin07@example.org,NULL,Sales and Marketing,2024-11-07 00:00:00.0000000
785,0,0,1,williamsrobert@example.com,21EnB%uO8B,Sales and Marketing,2024-03-03 00:00:00.0000000
786,1,0,0,aknox@example.com,NULL,Finances,2024-08-21 00:00:00.0000000
787,0,1,0,burgessricardo@example.net,NULL,Customer Relations,2024-06-26 00:00:00.0000000
788,0,0,1,briangray@example.com,Do87#HzI4q,Customer Relations,2024-10-07 00:00:00.0000000
789,1,0,0,kayla11@example.org,NULL,Customer Relations,2025-01-04 00:00:00.0000000
790,0,1,0,amandapeters@example.net,NULL,Sales and Marketing,2024-02-24 00:00:00.0000000
791,0,1,0,kbaker@example.com,NULL,Customer Relations,2024-08-23 00:00:00.0000000
792,0,0,1,trevorharvey@example.com,UYKxr53pQO,Sales and Marketing,2024-10-04 00:00:00.0000000
793,0,0,1,harrisrachel@example.net,CBG0^5ye3b,Finances,2024-05-31 00:00:00.0000000
794,0,1,0,williamspencer@example.net,NULL,Customer Relations,2024-09-11 00:00:00.0000000
795,0,0,1,eatonalexis@example.net,c4TSp*dZ3q,Customer Relations,2024-04-30 00:00:00.0000000
796,0,0,1,andersoncharles@example.org,A_OsdcpAh,Customer Relations,2024-04-10 00:00:00.0000000
797,0,0,1,monica57@example.org,VPj!yVf&,Finances,2024-06-01 00:00:00.0000000
798,1,0,0,michael54@example.com,NULL,Finances,2024-11-28 00:00:00.0000000
799,0,1,0,fjackson@example.net,NULL,Sales and Marketing,2024-11-10 00:00:00.0000000
800,0,1,0,katie02@example.com,NULL,Customer Relations,2024-11-02 00:00:00.0000000
801,0,1,0,henrymichelle@example.org,NULL,Customer Relations,2024-02-28 00:00:00.0000000
802,1,0,0,austinchristina@example.com,NULL,Finances,2024-07-28 00:00:00.0000000
803,0,1,0,qjames@example.org,NULL,Sales and Marketing,2024-12-08 00:00:00.0000000
804,1,0,0,michellesilva@example.net,NULL,Customer Relations,2024-03-10 00:00:00.0000000
805,1,0,0,andrea41@example.org,NULL,Sales and Marketing,2024-03-28 00:00:00.0000000
806,0,0,1,scott10@example.net,Qc-v+Npk%2,Customer Relations,2024-12-30 00:00:00.0000000
807,1,0,0,osmith@example.com,NULL,Sales and Marketing,2024-01-21 00:00:00.0000000
808,0,0,1,kimberly93@example.com,aicz5ybmLF,Customer Relations,2024-02-23 00:00:00.0000000
809,0,0,1,kimberlyjordan@example.net,rj%ZXA%WmJ,Finances,2024-09-22 00:00:00.0000000
810,1,0,0,seanhaynes@example.com,NULL,Finances,2024-02-24 00:00:00.0000000
811,1,0,0,erinarias@example.net,NULL,Finances,2024-01-24 00:00:00.0000000
812,0,0,1,ronald08@example.org,nToz7PLf9,Customer Relations,2024-03-26 00:00:00.0000000
813,1,0,0,mortondouglas@example.org,NULL,Finances,2024-11-12 00:00:00.0000000
814,0,0,1,tgonzalez@example.net,B87VfB--Fo,Finances,2024-06-26 00:00:00.0000000
815,1,0,0,nataliejackson@example.net,NULL,Sales and Marketing,2024-12-17 00:00:00.0000000
816,1,0,0,kbishop@example.org,NULL,Finances,2024-04-24 00:00:00.0000000
817,0,1,0,dvargas@example.com,NULL,Finances,2024-01-28 00:00:00.0000000
818,0,1,0,morrisonfrank@example.net,NULL,Finances,2024-11-30 00:00:00.0000000
819,0,0,1,jenkinsmiranda@example.com,4K9h-o^F,Sales and Marketing,2024-08-29 00:00:00.0000000
820,0,1,0,mariataylor@example.org,NULL,Sales and Marketing,2024-07-16 00:00:00.0000000
821,1,0,0,heatherwilliams@example.com,NULL,Customer Relations,2024-01-21 00:00:00.0000000
822,1,0,0,ddavis@example.com,NULL,Finances,2024-05-22 00:00:00.0000000
823,0,0,1,tmiller@example.net,jl8c_2Bx,Customer Relations,2024-06-05 00:00:00.0000000
824,1,0,0,wayne91@example.org,NULL,Sales and Marketing,2024-10-11 00:00:00.0000000
825,1,0,0,boothalison@example.net,NULL,Finances,2024-05-26 00:00:00.0000000
826,0,1,0,loweryryan@example.org,NULL,Customer Relations,2024-01-10 00:00:00.0000000
827,1,0,0,floresbreanna@example.com,NULL,Finances,2024-02-14 00:00:00.0000000
828,0,0,1,xchen@example.org,cHryA+2Pl,Sales and Marketing,2024-03-16 00:00:00.0000000
829,1,0,0,timothycampbell@example.org,NULL,Sales and Marketing,2024-11-02 00:00:00.0000000
830,1,0,0,qramirez@example.org,NULL,Customer Relations,2024-07-14 00:00:00.0000000
831,0,1,0,steven32@example.net,NULL,Customer Relations,2024-10-23 00:00:00.0000000
832,0,0,1,emily39@example.net,P^5+!O@_o,Finances,2024-10-21 00:00:00.0000000
833,0,1,0,rodriguezheather@example.com,NULL,Sales and Marketing,2024-02-13 00:00:00.0000000
834,1,0,0,jrodriguez@example.org,NULL,Sales and Marketing,2024-01-22 00:00:00.0000000
835,1,0,0,santiagojeffrey@example.org,NULL,Finances,2025-01-05 00:00:00.0000000
836,0,0,1,crystal79@example.com,J452zbshy6,Finances,2024-11-03 00:00:00.0000000
837,1,0,0,sarah47@example.org,NULL,Customer Relations,2024-11-03 00:00:00.0000000
838,0,0,1,kathleenhester@example.net,koDTFxu0oj,Sales and Marketing,2024-11-11 00:00:00.0000000
839,0,0,1,mitchellnancy@example.net,V-lDEuMSV3,Finances,2024-10-22 00:00:00.0000000
840,0,0,1,walterhill@example.net,FdV8l1iKp*,Sales and Marketing,2024-04-09 00:00:00.0000000
841,0,0,1,anthony62@example.net,^GSO9i&nlz,Customer Relations,2024-03-24 00:00:00.0000000
842,0,0,1,adamssteven@example.org,Yyxima967h,Finances,2024-12-02 00:00:00.0000000
843,0,1,0,ebeard@example.com,NULL,Finances,2024-03-02 00:00:00.0000000
844,0,0,1,antoniowilliams@example.net,L0ObQ1TiDr,Customer Relations,2024-02-01 00:00:00.0000000
845,0,0,1,cervantestammy@example.com,D9nlxZJ4_D,Customer Relations,2024-03-30 00:00:00.0000000
846,1,0,0,amy81@example.com,NULL,Sales and Marketing,2024-04-03 00:00:00.0000000
847,0,1,0,mollyquinn@example.org,NULL,Finances,2024-09-03 00:00:00.0000000
848,0,0,1,scott72@example.net,LS-+U_Uq$z,Sales and Marketing,2024-01-17 00:00:00.0000000
849,0,1,0,leslie81@example.com,NULL,Finances,2024-09-21 00:00:00.0000000
850,1,0,0,andreataylor@example.org,NULL,Finances,2024-09-28 00:00:00.0000000
851,0,1,0,powerskevin@example.org,NULL,Finances,2024-10-21 00:00:00.0000000
852,0,1,0,campbellmichael@example.com,NULL,Customer Relations,2025-01-02 00:00:00.0000000
853,1,0,0,schmittjessica@example.net,NULL,Sales and Marketing,2024-07-03 00:00:00.0000000
854,1,0,0,johnsonjohn@example.org,NULL,Finances,2024-06-26 00:00:00.0000000
855,0,1,0,malonemarie@example.net,NULL,Finances,2024-11-13 00:00:00.0000000
856,0,1,0,jerry06@example.net,NULL,Sales and Marketing,2024-04-07 00:00:00.0000000
857,0,1,0,jennifergreen@example.net,NULL,Finances,2025-01-02 00:00:00.0000000
858,1,0,0,dbarnes@example.org,NULL,Sales and Marketing,2024-05-18 00:00:00.0000000
859,0,1,0,shelia48@example.net,NULL,Sales and Marketing,2024-08-13 00:00:00.0000000
860,1,0,0,smithangela@example.com,NULL,Sales and Marketing,2024-04-15 00:00:00.0000000
861,0,0,1,dmurray@example.org,rwD0xm2j6,Finances,2024-09-19 00:00:00.0000000
862,0,0,1,gina31@example.com,FtlbW@RJi,Finances,2024-07-13 00:00:00.0000000
863,1,0,0,hhull@example.com,NULL,Sales and Marketing,2024-06-23 00:00:00.0000000
864,1,0,0,samanthajohnson@example.com,NULL,Finances,2024-08-10 00:00:00.0000000
865,1,0,0,timothy65@example.net,NULL,Sales and Marketing,2024-09-11 00:00:00.0000000
866,0,1,0,ronald67@example.com,NULL,Finances,2024-12-07 00:00:00.0000000
867,0,0,1,timothy63@example.com,F1PCky2FjZ,Customer Relations,2024-11-28 00:00:00.0000000
868,0,0,1,debbie85@example.com,a8aeXYQv-,Customer Relations,2024-04-25 00:00:00.0000000
869,0,0,1,darren10@example.org,87wMEeH%JC,Customer Relations,2024-08-25 00:00:00.0000000
870,0,0,1,porterchase@example.org,s2Nc@e1MQU,Finances,2024-07-22 00:00:00.0000000
871,0,1,0,eharris@example.org,NULL,Sales and Marketing,2024-04-10 00:00:00.0000000
872,1,0,0,richardwarren@example.org,NULL,Customer Relations,2024-06-23 00:00:00.0000000
873,0,1,0,dayala@example.com,NULL,Sales and Marketing,2024-01-11 00:00:00.0000000
874,1,0,0,cynthiadiaz@example.org,NULL,Customer Relations,2024-08-16 00:00:00.0000000
875,0,1,0,rubiojohn@example.net,NULL,Finances,2024-12-13 00:00:00.0000000
876,1,0,0,michelleroberts@example.com,NULL,Finances,2024-09-29 00:00:00.0000000
877,0,0,1,gillmadison@example.net,Gt7@IhafKb,Sales and Marketing,2024-11-09 00:00:00.0000000
878,1,0,0,ltaylor@example.org,NULL,Customer Relations,2024-02-11 00:00:00.0000000
879,0,0,1,josephwilson@example.org,&iCkv4!G&v,Finances,2024-08-31 00:00:00.0000000
